total,total_big3,yw,sx,yy,wl
212,77,8,26,43,29
212,81,19,59,3,77
212,98,18,75,5,64
212,98,91,1,6,83
212,120,46,67,7,9
212,122,61,46,15,61
212,124,21,63,40,28
212,128,55,49,24,45
212,129,2,85,42,64
212,132,47,85,0,10
212,133,44,30,59,32
212,137,17,68,52,0
212,137,18,96,23,14
212,145,25,22,98,53
212,150,14,48,88,27
212,150,43,15,92,3
212,155,69,61,25,17
212,157,79,13,65,8
212,199,57,46,96,2
213,41,40,1,0,69
213,43,38,2,3,96
213,61,5,10,46,35
213,66,3,9,54,47
213,72,5,62,5,14
213,85,27,39,19,46
213,85,28,46,11,60
213,85,31,3,51,38
213,88,22,17,49,79
213,89,13,19,57,29
213,92,28,32,32,0
213,95,71,8,16,26
213,97,4,45,48,11
213,97,48,5,44,6
213,98,23,4,71,46
213,101,53,47,1,35
213,103,4,49,50,69
213,103,41,56,6,10
213,104,10,73,21,81
213,110,8,54,48,24
213,111,19,52,40,17
213,112,64,31,17,33
213,114,49,57,8,21
213,115,49,34,32,38
213,122,9,68,45,36
213,125,12,70,43,16
213,125,28,76,21,51
213,130,19,60,51,31
213,130,55,6,69,1
213,133,0,91,42,24
213,133,79,6,48,13
213,135,41,52,42,33
213,135,48,83,4,14
213,137,68,4,65,4
213,142,37,75,30,38
213,146,56,60,30,0
213,148,34,68,46,15
213,150,60,60,30,45
213,160,15,56,89,27
213,160,26,89,45,36
213,160,56,75,29,3
214,36,16,6,14,80
214,49,10,17,22,33
214,49,17,32,0,18
214,68,7,27,34,56
214,69,61,2,6,28
214,71,59,10,2,51
214,78,18,36,24,39
214,83,20,14,49,26
214,103,38,0,65,30
214,103,40,39,24,3
214,107,26,31,50,13
214,109,23,20,66,3
214,110,57,2,51,78
214,118,18,7,93,45
214,121,26,11,84,33
214,133,14,59,60,10
214,135,58,63,14,26
214,139,93,1,45,27
214,143,22,78,43,37
214,143,88,54,1,3
214,148,94,20,34,8
214,152,45,95,12,22
214,156,10,50,96,0
214,158,55,45,58,22
214,165,99,43,23,8
214,177,78,42,57,0
215,46,30,2,14,56
215,68,0,46,22,66
215,77,29,13,35,87
215,79,26,29,24,9
215,82,32,26,24,38
215,85,41,28,16,31
215,86,54,23,9,4
215,90,6,40,44,43
215,90,10,21,59,48
215,96,17,57,22,96
215,97,1,10,86,32
215,97,7,89,1,62
215,105,37,44,24,62
215,106,20,46,40,46
215,111,2,14,95,29
215,117,19,25,73,16
215,119,43,70,6,19
215,122,15,71,36,62
215,127,31,25,71,70
215,132,74,38,20,29
215,133,65,26,42,18
215,149,13,76,60,26
215,156,58,54,44,43
215,175,47,50,78,0
216,23,2,0,21,17
216,43,8,33,2,48
216,49,20,4,25,25
216,51,13,13,25,17
216,53,10,7,36,35
216,62,29,33,0,13
216,74,62,10,2,69
216,79,16,55,8,57
216,80,9,31,40,41
216,81,10,2,69,41
216,85,11,3,71,92
216,86,46,27,13,49
216,87,17,15,55,99
216,87,50,24,13,26
216,88,29,2,57,15
216,89,9,26,54,59
216,92,18,39,35,71
216,93,19,53,21,40
216,100,49,26,25,9
216,106,51,24,31,49
216,109,30,24,55,19
216,112,37,55,20,9
216,114,13,12,89,36
216,119,19,13,87,39
216,123,22,41,60,11
216,123,22,74,27,25
216,123,56,29,38,31
216,127,36,7,84,39
216,127,90,31,6,18
216,132,31,48,53,10
216,132,97,1,34,46
216,138,82,10,46,0
216,143,5,46,92,8
216,145,53,16,76,8
216,148,20,36,92,26
216,149,33,64,52,16
216,151,61,19,71,24
216,165,71,12,82,48
216,189,14,87,88,10
217,64,31,17,16,58
217,68,34,14,20,26
217,70,37,9,24,79
217,87,25,53,9,85
217,91,9,15,67,35
217,91,51,36,4,32
217,94,2,29,63,77
217,105,23,9,73,16
217,113,8,47,58,82
217,114,32,17,65,7
217,117,51,40,26,11
217,121,46,61,14,70
217,122,27,55,40,17
217,130,62,52,16,4
217,134,98,2,34,11
217,137,19,83,35,9
217,152,68,18,66,7
217,155,43,68,44,9
217,159,52,78,29,0
217,165,65,19,81,19
217,165,71,6,88,20
217,166,64,59,43,41
218,35,17,11,7,41
218,46,0,34,12,70
218,51,29,20,2,56
218,55,30,16,9,65
218,60,47,1,12,39
218,61,50,3,8,12
218,68,40,11,17,98
218,74,4,53,17,34
218,81,46,24,11,81
218,84,11,65,8,54
218,87,54,4,29,63
218,90,18,57,15,56
218,90,88,2,0,71
218,96,19,42,35,22
218,97,11,64,22,57
218,99,16,4,79,18
218,99,35,20,44,38
218,105,85,18,2,29
218,107,49,56,2,9
218,108,12,21,75,33
218,109,41,41,27,13
218,109,56,29,24,25
218,109,93,12,4,43
218,110,21,23,66,5
218,111,8,15,88,13
218,117,34,28,55,58
218,121,14,19,88,11
218,132,49,18,65,15
218,133,49,38,46,37
218,140,59,42,39,14
218,142,33,78,31,8
218,146,9,41,96,22
218,163,51,38,74,41
218,174,21,78,75,0
218,175,21,70,84,21
218,200,78,46,76,7
219,40,23,13,4,56
219,57,40,3,14,93
219,69,31,8,30,54
219,73,9,36,28,95
219,74,22,31,21,80
219,78,3,48,27,42
219,78,27,19,32,64
219,79,35,30,14,67
219,84,1,3,80,77
219,86,41,29,16,52
219,88,39,1,48,17
219,90,6,62,22,17
219,91,11,20,60,29
219,92,27,23,42,77
219,95,51,10,34,92
219,97,41,25,31,29
219,98,18,31,49,0
219,100,0,62,38,9
219,101,29,19,53,41
219,102,29,9,64,20
219,105,1,14,90,8
219,106,52,25,29,75
219,110,42,14,54,87
219,114,23,71,20,24
219,119,52,52,15,0
219,120,46,49,25,59
219,123,4,31,88,11
219,124,84,14,26,32
219,126,81,38,7,29
219,127,23,7,97,30
219,127,32,59,36,53
219,127,79,1,47,72
219,130,20,75,35,1
219,130,50,75,5,20
219,136,38,1,97,1
219,158,6,64,88,6
219,158,57,30,71,5
219,158,69,46,43,13
219,164,94,5,65,18
219,167,66,46,55,49
219,171,34,66,71,16
220,16,7,0,9,56
220,46,9,35,2,78
220,46,33,0,13,91
220,58,6,36,16,30
220,64,3,51,10,38
220,64,39,2,23,25
220,67,43,14,10,40
220,71,5,20,46,34
220,78,7,70,1,41
220,82,7,49,26,69
220,83,17,16,50,55
220,86,1,17,68,55
220,94,58,20,16,20
220,102,14,8,80,39
220,103,16,78,9,30
220,104,31,5,68,12
220,106,41,41,24,26
220,115,38,59,18,6
220,118,73,19,26,27
220,120,47,65,8,24
220,122,22,25,75,59
220,129,69,27,33,79
220,129,78,23,28,21
220,131,11,52,68,44
220,131,93,8,30,52
220,141,68,54,19,42
220,143,13,91,39,21
220,143,40,31,72,41
220,144,15,70,59,68
220,149,10,96,43,29
220,152,26,69,57,43
220,155,62,21,72,2
220,164,1,64,99,50
221,42,3,33,6,45
221,64,20,32,12,61
221,74,23,45,6,27
221,79,31,44,4,70
221,80,9,28,43,44
221,80,14,20,46,99
221,81,4,6,71,38
221,82,56,19,7,1
221,83,6,69,8,5
221,85,33,5,47,19
221,90,61,10,19,98
221,91,17,8,66,35
221,92,55,12,25,71
221,93,49,8,36,58
221,104,6,86,12,33
221,105,29,50,26,56
221,110,4,84,22,60
221,111,75,0,36,24
221,113,26,1,86,72
221,126,37,49,40,16
221,130,2,90,38,19
221,135,50,2,83,70
221,148,39,59,50,53
221,164,75,53,36,2
221,188,96,59,33,4
221,189,45,56,88,18
222,38,5,2,31,18
222,56,0,7,49,85
222,63,2,25,36,41
222,79,35,20,24,68
222,80,10,31,39,55
222,82,14,48,20,23
222,85,40,5,40,58
222,88,49,5,34,5
222,92,21,18,53,54
222,94,41,25,28,38
222,101,62,10,29,67
222,102,0,6,96,5
222,103,49,46,8,52
222,104,38,53,13,83
222,106,17,79,10,31
222,110,0,34,76,13
222,110,10,62,38,51
222,110,78,3,29,7
222,111,41,34,36,31
222,113,65,17,31,6
222,114,28,1,85,36
222,114,43,63,8,25
222,118,31,48,39,98
222,120,33,14,73,29
222,120,36,7,77,58
222,123,22,42,59,50
222,124,34,83,7,71
222,127,65,0,62,61
222,131,43,58,30,85
222,136,34,58,44,3
222,137,77,51,9,12
222,143,76,31,36,44
222,151,58,7,86,9
222,153,92,28,33,66
222,155,79,54,22,7
222,156,31,93,32,8
222,174,62,34,78,40
222,175,27,75,73,31
222,177,14,89,74,11
222,180,66,17,97,0
222,188,64,92,32,17
222,188,80,46,62,4
223,46,25,17,4,10
223,50,6,24,20,30
223,58,13,3,42,75
223,59,7,28,24,65
223,68,15,20,33,73
223,69,20,46,3,40
223,72,21,19,32,29
223,80,1,79,0,68
223,83,6,5,72,41
223,85,62,21,2,27
223,87,48,7,32,45
223,89,36,13,40,9
223,91,7,8,76,30
223,99,0,71,28,18
223,102,32,1,69,69
223,103,80,15,8,13
223,108,52,42,14,33
223,113,18,60,35,27
223,114,1,20,93,11
223,114,62,27,25,96
223,116,17,51,48,59
223,119,50,16,53,33
223,121,21,70,30,54
223,122,92,24,6,36
223,124,3,64,57,21
223,124,18,12,94,17
223,127,85,34,8,9
223,128,53,66,9,41
223,131,80,48,3,34
223,134,27,20,87,23
223,136,24,42,70,75
223,136,53,70,13,20
223,137,13,68,56,31
223,139,70,27,42,29
223,140,25,28,87,81
223,143,25,72,46,51
223,145,60,60,25,70
223,146,31,39,76,73
223,162,81,72,9,11
223,164,85,73,6,6
223,165,76,84,5,33
223,185,57,81,47,30
224,52,27,4,21,45
224,60,49,8,3,37
224,63,0,18,45,69
224,65,33,15,17,65
224,70,14,26,30,65
224,71,8,53,10,89
224,71,34,37,0,57
224,77,4,54,19,23
224,81,16,1,64,29
224,82,20,36,26,36
224,83,17,26,40,68
224,94,44,46,4,17
224,99,89,4,6,29
224,101,10,65,26,48
224,104,13,30,61,21
224,106,32,67,7,18
224,108,32,31,45,96
224,109,36,3,70,61
224,113,74,21,18,7
224,123,21,33,69,13
224,124,57,33,34,22
224,125,69,37,19,17
224,126,54,34,38,48
224,127,45,14,68,37
224,127,61,32,34,15
224,128,62,52,14,1
224,130,25,53,52,1
224,132,2,96,34,12
224,132,52,1,79,22
224,134,33,79,22,68
224,134,65,59,10,31
224,136,71,6,59,29
224,141,32,48,61,40
224,143,86,17,40,27
224,150,41,20,89,2
224,151,42,70,39,1
224,159,29,53,77,47
224,196,38,59,99,16
224,211,89,55,67,8
225,41,11,1,29,90
225,47,22,1,24,57
225,47,31,16,0,27
225,57,18,14,25,70
225,61,19,36,6,72
225,62,31,14,17,34
225,63,39,23,1,9
225,65,38,10,17,7
225,67,27,9,31,85
225,77,16,35,26,2
225,77,47,15,15,56
225,79,3,11,65,81
225,79,63,15,1,41
225,83,2,62,19,76
225,84,56,24,4,3
225,85,8,30,47,45
225,91,63,16,12,26
225,92,45,10,37,26
225,98,6,17,75,77
225,99,7,29,63,68
225,105,44,40,21,8
225,106,88,7,11,41
225,111,83,18,10,44
225,115,7,35,73,18
225,118,1,85,32,7
225,120,51,28,41,44
225,121,21,27,73,6
225,127,66,32,29,86
225,128,37,74,17,7
225,129,61,55,13,42
225,130,58,46,26,12
225,135,62,57,16,52
225,138,45,18,75,61
225,147,22,90,35,44
225,149,42,12,95,52
225,167,97,3,67,21
225,169,58,63,48,30
225,170,60,79,31,17
225,198,48,74,76,1
226,50,3,28,19,99
226,56,20,25,11,82
226,62,3,16,43,84
226,71,1,33,37,36
226,78,34,42,2,93
226,80,19,23,38,35
226,81,19,3,59,86
226,87,14,7,66,90
226,88,59,23,6,58
226,92,61,7,24,48
226,93,2,57,34,68
226,94,37,51,6,46
226,98,9,15,74,46
226,99,34,36,29,43
226,101,9,84,8,16
226,101,24,51,26,81
226,101,60,34,7,19
226,102,6,57,39,75
226,103,34,16,53,59
226,103,38,35,30,79
226,103,66,37,0,58
226,104,25,36,43,13
226,105,0,64,41,9
226,105,43,42,20,34
226,107,2,71,34,13
226,108,26,60,22,38
226,108,32,36,40,7
226,110,29,58,23,38
226,112,93,15,4,2
226,114,61,24,29,20
226,115,15,3,97,5
226,118,4,68,46,12
226,120,81,31,8,23
226,122,53,0,69,20
226,124,9,18,97,11
226,125,23,68,34,59
226,127,91,32,4,12
226,128,32,42,54,15
226,134,13,31,90,28
226,134,43,10,81,25
226,140,37,95,8,14
226,141,20,36,85,25
226,141,44,56,41,46
226,162,81,38,43,32
226,164,86,38,40,7
226,175,79,62,34,41
227,27,16,6,5,43
227,47,7,20,20,84
227,57,7,29,21,79
227,59,7,17,35,70
227,71,13,39,19,77
227,71,35,1,35,52
227,72,15,8,49,69
227,83,3,65,15,66
227,92,16,18,58,20
227,92,26,6,60,89
227,92,70,3,19,37
227,94,15,14,65,34
227,99,20,47,32,13
227,106,88,5,13,4
227,108,36,23,49,78
227,110,2,42,66,33
227,110,7,27,76,52
227,116,19,22,75,52
227,117,58,0,59,1
227,117,86,29,2,1
227,121,28,66,27,19
227,130,71,25,34,18
227,131,30,50,51,67
227,133,57,38,38,32
227,138,5,93,40,65
227,144,6,68,70,24
227,146,30,74,42,31
227,154,56,71,27,18
227,170,31,53,86,21
227,171,26,61,84,29
227,185,43,56,86,12
227,213,87,31,95,2
228,56,4,9,43,64
228,59,18,37,4,89
228,73,6,33,34,66
228,74,10,23,41,45
228,74,17,51,6,25
228,75,1,49,25,66
228,80,6,60,14,42
228,85,28,15,42,40
228,88,31,43,14,48
228,90,3,10,77,75
228,90,57,12,21,15
228,96,13,39,44,82
228,96,65,26,5,12
228,101,12,12,77,9
228,102,18,31,53,15
228,113,46,19,48,31
228,114,26,31,57,35
228,118,47,63,8,3
228,125,97,25,3,35
228,126,79,3,44,13
228,130,12,23,95,77
228,131,26,62,43,11
228,132,13,53,66,47
228,137,40,26,71,16
228,149,66,70,13,26
228,153,40,24,89,3
228,160,69,19,72,12
228,161,55,46,60,15
228,168,64,60,44,4
228,170,98,72,0,49
228,188,69,85,34,15
229,44,11,26,7,66
229,66,30,6,30,13
229,69,39,19,11,72
229,70,40,7,23,74
229,80,9,26,45,32
229,81,25,48,8,72
229,83,26,13,44,84
229,89,35,23,31,24
229,94,64,26,4,31
229,96,8,10,78,34
229,99,54,14,31,4
229,101,64,12,25,21
229,101,67,7,27,30
229,105,0,17,88,27
229,107,20,67,20,1
229,107,36,22,49,27
229,107,53,16,38,21
229,109,63,8,38,48
229,110,75,34,1,29
229,111,31,52,28,33
229,116,21,65,30,64
229,120,48,2,70,13
229,124,59,37,28,2
229,125,6,21,98,25
229,126,21,85,20,42
229,132,4,84,44,63
229,132,48,72,12,64
229,132,92,12,28,76
229,133,62,42,29,60
229,135,38,5,92,26
229,139,61,40,38,8
229,141,37,34,70,4
229,144,17,62,65,22
229,148,86,6,56,1
229,148,92,36,20,58
229,149,77,31,41,31
229,157,63,4,90,12
229,179,84,85,10,2
229,191,40,99,52,19
230,24,9,5,10,96
230,44,30,13,1,35
230,66,6,12,48,27
230,66,43,13,10,63
230,68,1,43,24,97
230,69,33,31,5,54
230,69,53,14,2,73
230,73,26,14,33,73
230,77,13,6,58,32
230,79,30,28,21,28
230,79,45,4,30,45
230,80,27,25,28,4
230,82,33,37,12,32
230,89,69,7,13,44
230,97,63,32,2,92
230,110,41,52,17,35
230,112,1,63,48,23
230,112,22,1,89,27
230,112,42,0,70,51
230,114,27,4,83,6
230,115,22,54,39,12
230,115,50,52,13,70
230,121,66,51,4,30
230,130,18,94,18,17
230,130,38,83,9,49
230,131,39,61,31,45
230,134,87,5,42,27
230,136,4,39,93,11
230,139,4,65,70,49
230,139,22,84,33,37
230,139,61,9,69,57
230,145,0,57,88,18
230,147,50,29,68,47
230,148,24,36,88,2
230,151,49,45,57,72
230,154,97,2,55,16
230,157,55,36,66,30
230,157,91,12,54,15
230,162,42,65,55,13
230,163,89,36,38,6
230,170,66,57,47,22
230,183,83,2,98,11
231,18,15,1,2,56
231,35,20,1,14,63
231,43,20,18,5,57
231,66,7,30,29,36
231,69,31,7,31,63
231,86,22,29,35,49
231,92,32,28,32,22
231,95,13,16,66,77
231,99,6,78,15,74
231,100,13,71,16,45
231,100,18,11,71,98
231,102,19,8,75,26
231,102,25,72,5,59
231,102,67,5,30,72
231,102,77,14,11,14
231,104,6,13,85,5
231,104,11,27,66,96
231,104,49,5,50,3
231,106,46,3,57,27
231,107,68,24,15,52
231,110,16,14,80,59
231,116,30,1,85,63
231,117,33,48,36,83
231,119,6,35,78,34
231,120,77,37,6,78
231,123,1,79,43,41
231,126,20,33,73,47
231,129,42,35,52,96
231,130,35,5,90,33
231,135,61,3,71,59
231,140,51,74,15,5
231,141,82,20,39,40
231,142,41,20,81,20
231,147,9,60,78,36
231,149,91,10,48,34
231,151,26,96,29,55
231,171,85,4,82,41
231,173,76,70,27,56
231,187,45,97,45,7
231,209,96,50,63,7
232,53,16,20,17,89
232,55,19,20,16,90
232,59,28,28,3,95
232,62,8,28,26,86
232,69,36,28,5,21
232,71,5,44,22,37
232,78,20,34,24,14
232,79,3,67,9,17
232,80,25,37,18,23
232,83,11,61,11,54
232,84,2,5,77,5
232,91,36,0,55,46
232,93,22,29,42,59
232,94,17,62,15,10
232,98,47,16,35,90
232,99,8,16,75,44
232,99,16,19,64,20
232,115,40,34,41,2
232,118,14,70,34,21
232,119,41,44,34,14
232,122,7,47,68,57
232,122,65,26,31,26
232,123,35,76,12,40
232,123,53,27,43,10
232,124,59,53,12,31
232,134,56,28,50,57
232,136,13,50,73,20
232,137,62,33,42,2
232,147,51,95,1,19
232,151,10,59,82,15
232,151,57,73,21,9
232,152,47,23,82,24
232,154,64,0,90,26
232,159,87,68,4,27
232,160,22,90,48,20
232,163,99,17,47,0
232,165,91,63,11,25
233,43,43,0,0,76
233,50,41,2,7,62
233,60,37,22,1,60
233,70,20,21,29,66
233,87,58,10,19,13
233,89,31,7,51,58
233,96,52,38,6,45
233,96,66,12,18,37
233,105,14,10,81,9
233,112,58,15,39,14
233,114,24,80,10,79
233,116,4,97,15,68
233,116,40,4,72,62
233,116,62,23,31,47
233,118,42,12,64,71
233,119,46,25,48,19
233,122,43,16,63,67
233,124,0,80,44,46
233,126,87,37,2,12
233,127,46,13,68,81
233,128,89,24,15,12
233,131,26,83,22,34
233,133,31,61,41,61
233,133,33,59,41,11
233,134,67,52,15,11
233,134,92,13,29,50
233,140,83,8,49,23
233,144,83,1,60,71
233,146,51,14,81,10
233,151,97,37,17,36
233,152,12,78,62,45
233,155,50,40,65,31
233,158,68,12,78,4
233,159,21,93,45,19
233,159,81,53,25,31
233,168,26,62,80,2
233,182,83,57,42,2
234,36,9,23,4,87
234,64,13,12,39,35
234,74,6,21,47,43
234,75,19,52,4,57
234,81,6,32,43,83
234,81,25,40,16,64
234,84,2,35,47,37
234,84,48,29,7,16
234,90,29,43,18,1
234,90,32,20,38,62
234,92,30,18,44,72
234,95,44,34,17,74
234,96,53,16,27,81
234,96,67,28,1,67
234,100,19,73,8,76
234,101,77,3,21,52
234,107,66,4,37,45
234,108,20,88,0,41
234,111,50,20,41,97
234,112,35,64,13,12
234,115,9,13,93,23
234,117,8,32,77,4
234,127,2,34,91,27
234,128,46,53,29,65
234,130,0,32,98,16
234,133,75,44,14,6
234,135,63,5,67,63
234,136,73,12,51,36
234,138,80,3,55,9
234,139,51,15,73,25
234,144,5,70,69,14
234,144,70,53,21,18
234,151,40,70,41,24
234,154,48,40,66,16
234,157,72,36,49,7
234,159,24,61,74,2
234,164,69,87,8,34
234,166,54,88,24,48
234,175,29,66,80,29
234,187,54,54,79,21
234,200,71,91,38,6
235,18,11,6,1,44
235,44,12,21,11,27
235,50,13,9,28,93
235,63,9,24,30,92
235,64,17,23,24,85
235,77,63,4,10,92
235,80,11,20,49,49
235,87,31,46,10,75
235,94,10,73,11,95
235,95,35,56,4,63
235,96,43,20,33,91
235,97,19,77,1,20
235,99,54,13,32,17
235,104,19,30,55,48
235,106,2,56,48,58
235,106,82,11,13,25
235,107,89,3,15,34
235,110,44,27,39,98
235,112,8,78,26,7
235,118,28,25,65,50
235,123,44,77,2,69
235,125,96,26,3,16
235,126,42,68,16,37
235,126,54,0,72,81
235,128,18,34,76,33
235,130,41,46,43,57
235,130,85,14,31,2
235,131,51,16,64,40
235,140,24,79,37,19
235,140,59,19,62,33
235,144,37,43,64,57
235,150,0,91,59,9
235,151,81,55,15,30
235,152,17,71,64,23
235,154,48,89,17,7
235,162,43,51,68,21
235,162,62,21,79,26
235,165,18,81,66,41
235,165,45,28,92,26
235,168,15,67,86,45
235,168,62,61,45,32
235,169,50,98,21,33
235,184,38,62,84,13
235,185,73,44,68,2
235,190,92,69,29,21
235,198,93,99,6,12
235,199,61,86,52,19
236,35,22,5,8,99
236,52,35,4,13,98
236,72,51,15,6,30
236,73,38,18,17,30
236,77,43,25,9,81
236,85,49,24,12,72
236,87,53,16,18,56
236,101,96,1,4,33
236,104,2,28,74,19
236,121,65,22,34,60
236,130,19,94,17,9
236,130,29,78,23,50
236,133,34,69,30,51
236,134,42,85,7,47
236,142,16,89,37,48
236,149,22,50,77,27
236,156,38,35,83,24
236,158,80,72,6,33
236,160,60,17,83,70
236,161,24,99,38,25
236,168,18,53,97,9
236,168,96,46,26,42
236,171,63,15,93,10
236,171,67,68,36,19
236,187,86,19,82,20
236,191,63,68,60,6
236,193,88,60,45,6
237,40,0,29,11,82
237,46,0,2,44,98
237,56,10,42,4,98
237,65,15,12,38,87
237,68,45,11,12,58
237,81,46,2,33,84
237,86,22,43,21,88
237,87,22,37,28,27
237,88,74,9,5,63
237,89,44,13,32,46
237,92,26,40,26,47
237,96,58,33,5,19
237,101,38,10,53,73
237,106,1,24,81,32
237,108,2,70,36,8
237,108,47,30,31,33
237,109,77,0,32,95
237,112,3,96,13,31
237,114,36,29,49,58
237,115,63,37,15,6
237,116,7,12,97,23
237,117,47,25,45,2
237,119,18,64,37,25
237,121,38,70,13,66
237,128,19,46,63,14
237,133,49,42,42,9
237,141,36,92,13,79
237,143,90,22,31,4
237,150,63,30,57,18
237,155,53,50,52,61
237,167,74,39,54,6
237,169,17,65,87,12
237,179,43,70,66,5
237,202,89,56,57,9
237,207,45,79,83,14
237,226,74,57,95,5
238,53,7,23,23,57
238,61,27,17,17,56
238,62,20,30,12,50
238,65,28,5,32,6
238,70,6,13,51,9
238,71,8,15,48,40
238,77,18,40,19,39
238,83,2,31,50,73
238,83,58,8,17,35
238,91,29,21,41,83
238,92,14,41,37,75
238,94,40,37,17,6
238,95,3,35,57,78
238,98,39,6,53,82
238,101,16,50,35,42
238,104,70,8,26,49
238,106,4,77,25,70
238,106,51,39,16,94
238,106,72,15,19,40
238,113,33,26,54,21
238,116,47,35,34,8
238,121,8,82,31,95
238,123,8,73,42,1
238,123,31,23,69,11
238,128,57,60,11,95
238,129,51,1,77,31
238,129,92,21,16,24
238,133,9,61,63,24
238,135,16,74,45,22
238,135,35,77,23,38
238,136,52,73,11,72
238,138,97,37,4,62
238,140,31,17,92,27
238,142,40,52,50,21
238,142,73,33,36,19
238,147,17,88,42,3
238,151,33,95,23,54
238,153,3,79,71,61
238,153,84,63,6,41
238,154,89,58,7,27
238,156,23,55,78,9
238,162,28,91,43,2
238,164,13,67,84,16
238,177,69,67,41,22
238,178,79,89,10,1
239,68,12,20,36,71
239,68,34,8,26,78
239,71,11,16,44,36
239,71,19,40,12,58
239,72,6,50,16,84
239,73,71,1,1,87
239,80,35,1,44,59
239,84,32,34,18,11
239,95,50,40,5,63
239,99,23,46,30,79
239,107,15,9,83,10
239,107,24,8,75,57
239,109,30,31,48,53
239,109,64,38,7,51
239,112,20,68,24,8
239,114,82,9,23,58
239,115,3,66,46,3
239,118,87,16,15,26
239,119,33,45,41,46
239,119,37,70,12,34
239,119,57,53,9,4
239,120,12,72,36,2
239,122,27,8,87,83
239,123,49,52,22,46
239,124,2,39,83,0
239,126,69,29,28,2
239,127,6,76,45,34
239,127,31,52,44,46
239,131,55,18,58,4
239,134,54,14,66,6
239,135,8,66,61,4
239,135,67,18,50,67
239,137,20,72,45,78
239,140,48,60,32,18
239,140,76,41,23,54
239,141,89,17,35,24
239,143,69,23,51,81
239,148,78,34,36,9
239,155,97,21,37,14
239,156,24,80,52,24
239,158,54,85,19,16
239,162,48,19,95,19
239,170,46,69,55,5
239,170,88,22,60,25
239,170,88,55,27,57
239,173,21,83,69,6
239,174,34,55,85,8
239,176,82,58,36,30
239,186,18,83,85,16
239,195,57,40,98,0
240,33,19,5,9,99
240,39,7,5,27,42
240,68,38,19,11,48
240,68,43,1,24,57
240,76,1,47,28,37
240,76,11,65,0,77
240,93,34,7,52,67
240,94,47,12,35,72
240,96,24,47,25,3
240,99,40,39,20,64
240,101,8,68,25,35
240,105,87,11,7,55
240,105,91,14,0,41
240,106,14,27,65,8
240,107,32,8,67,2
240,110,28,8,74,47
240,111,80,6,25,62
240,113,65,29,19,91
240,114,34,20,60,52
240,116,14,66,36,41
240,117,38,26,53,37
240,119,8,36,75,28
240,121,37,49,35,9
240,128,78,32,18,94
240,129,54,7,68,45
240,132,32,10,90,14
240,140,36,90,14,90
240,140,51,49,40,47
240,140,52,77,11,42
240,140,61,4,75,7
240,141,12,60,69,81
240,144,10,88,46,12
240,145,36,17,92,59
240,155,70,69,16,2
240,162,59,33,70,63
240,162,76,36,50,27
240,171,62,24,85,28
240,172,74,29,69,14
241,61,53,4,4,34
241,63,28,16,19,78
241,69,7,50,12,99
241,74,14,27,33,6
241,88,73,14,1,53
241,92,20,11,61,48
241,95,31,14,50,15
241,95,35,7,53,23
241,96,0,3,93,93
241,98,16,61,21,90
241,99,5,78,16,52
241,105,64,1,40,33
241,115,7,92,16,30
241,115,71,17,27,11
241,116,79,12,25,45
241,116,99,16,1,33
241,118,61,53,4,25
241,121,8,72,41,21
241,122,50,67,5,51
241,123,33,58,32,46
241,125,29,39,57,36
241,134,50,0,84,99
241,147,68,68,11,53
241,154,67,12,75,19
241,165,34,53,78,9
241,167,14,63,90,2
241,172,92,27,53,23
242,44,13,9,22,43
242,54,16,7,31,85
242,55,38,16,1,71
242,69,31,20,18,5
242,70,29,25,16,77
242,74,0,40,34,50
242,78,32,39,7,20
242,79,3,35,41,93
242,80,33,18,29,34
242,85,36,4,45,21
242,92,56,29,7,64
242,93,0,62,31,99
242,93,12,21,60,46
242,98,54,10,34,66
242,99,9,53,37,94
242,104,45,46,13,36
242,107,12,81,14,45
242,107,64,19,24,61
242,108,52,24,32,58
242,109,13,21,75,48
242,110,34,37,39,11
242,111,10,21,80,42
242,111,54,36,21,81
242,114,27,86,1,23
242,115,66,8,41,27
242,123,28,71,24,35
242,123,96,16,11,78
242,124,45,16,63,21
242,127,3,78,46,41
242,127,19,19,89,35
242,127,83,25,19,16
242,128,58,28,42,1
242,131,80,19,32,60
